,children,age,income,churn,contacts,yearly_equip_failure,techie,online_security,tenure,monthly_charge,bandwidth_gb_year
1146,7,75,57343.6,0,0,1,0,0,17.35804942,172.457857,1973.393367
1147,3,49,15777.93,1,1,1,0,1,7.95236848,187.484705,1197.290608
1148,3,67,50109.93,1,1,0,0,1,8.889790813,202.636202,1710.907598
1149,9,54,63005.71,1,2,1,1,1,1.112321784,277.63748,1053.415573
1150,0,43,39585.8,0,2,2,0,0,17.67252758,104.97808,1965.221779
1151,0,32,81833.68,0,1,0,1,1,9.716052195,95.019486,1093.345316
1152,3,62,23288.22,1,0,1,0,0,14.87120712,152.44408,2021.782055
1153,7,70,27430.39,0,0,1,0,1,7.077999389,154.975543,1636.158987
1154,3,25,54669.67,1,1,0,1,1,13.85473212,217.470195,1792.56277
1155,3,33,53862.8,0,1,0,0,0,10.39427126,192.470522,1312.134316
1156,1,41,55264.57,0,2,0,1,1,10.22370845,207.49737,1289.886774
1157,5,51,27937.54,0,0,1,0,0,8.098851806,162.493654,1152.968935
1158,0,82,14629.71,0,2,2,0,0,19.16163631,162.471255,1746.011415
1159,3,56,60109.62,1,1,0,0,0,9.932932319,222.61428,1898.286119
1160,1,71,122741.65,1,1,0,0,0,4.00803296,125.007314,525.3079814
1161,8,34,18136.36,0,1,0,0,0,14.41890198,92.455141,1971.551928
1162,0,20,99100.1,1,0,0,0,0,9.26064585,222.61428,1821.82345
1163,0,23,28987.95,0,2,1,0,1,8.634921784,207.49737,1270.22182
1164,0,89,48455.85,0,3,1,0,0,26.16514147,139.934918,2761.982244
1165,0,72,4916.91,1,1,2,0,0,1.068799086,172.487091,504.9814106
1166,3,35,56014.49,1,1,0,0,0,17.39605821,175.133074,2019.788427
1167,6,89,90596.15,0,2,1,0,1,7.245906912,159.987503,879.9008247
1168,3,66,82251.92,1,0,0,1,1,6.133827574,162.452604,950.1312316
1169,7,57,41210.5,1,1,1,1,0,3.816472249,152.44408,1208.458932
1170,1,76,24969.71,0,1,0,0,1,11.47456181,139.979239,1210.196851
1171,0,81,8669.16,1,0,0,0,0,3.61323465,252.637807,804.3790601
1172,0,40,3551.89,1,1,1,0,0,6.126946607,242.610632,1614.1637
1173,3,85,18788.66,0,1,0,0,0,9.378558244,192.440432,1150.450972
1174,0,34,68738.07,1,3,0,0,0,5.679317142,262.610632,1136.60955
1175,3,30,21671.58,0,1,0,1,1,9.314854212,94.972827,1487.731702
1176,0,38,33714.3,0,2,0,0,0,6.339408608,124.97808,639.5093519
1177,1,78,25597.36,0,1,0,1,1,5.597557242,120.003499,796.4331979
1178,2,85,40133.04,1,3,1,1,0,6.195470215,275.119794,1124.637958
1179,0,63,3998.85,0,2,0,0,0,8.509499576,139.981577,1072.213221
1180,1,88,30133.27,0,1,0,1,0,30.03608319,202.443347,2688.491827
1181,1,49,4812.74,0,1,0,0,0,13.34966275,172.47417,1454.923517
1182,2,31,12061.92,0,0,0,0,0,9.045537332,144.960655,1014.854462
1183,3,33,6132.5,0,1,0,0,0,17.70570806,172.44408,1935.621118
1184,4,28,78238.99,1,0,0,0,0,5.958420709,222.61428,1648.155844
1185,1,84,15048.63,1,0,0,0,0,7.570075544,220.114868,1524.945096
1186,2,35,101771.45,0,1,1,0,0,5.873359501,127.442069,1160.756141
1187,2,43,12998.92,0,0,0,0,0,19.37622206,139.934918,2418.099487
1188,2,73,58997.61,0,0,1,0,0,13.66699636,172.457857,1523.590353
1189,2,77,19383.74,0,2,3,1,0,1.87055247,157.483594,278.9942907
1190,1,37,57062.8,0,0,0,1,1,10.7468963,187.481057,1885.164449
1191,0,24,7945.24,0,0,1,1,0,6.691537735,134.950905,805.3931837
1192,1,56,26131.54,0,0,0,0,0,12.41932486,127.474951,1188.311266
1193,6,75,45869.12,1,0,1,0,1,2.5238884,194.988208,779.392646
1194,0,70,3223.21,0,0,0,0,0,9.764790968,169.992756,891.5354705
1195,0,54,21647.96,1,0,0,0,1,7.629294031,152.488401,940.7924479
1196,1,42,12411.88,0,0,1,0,1,6.695029374,152.510442,1251.289889
1197,9,69,35524.46,0,0,1,0,0,19.25835701,152.457857,2623.835938
1198,3,50,48154.12,1,1,0,0,0,1.723983897,139.951231,888.9795791
1199,3,47,85147.06,0,0,0,0,0,3.811416865,129.948316,1023.702263
1200,2,59,49691.34,0,1,0,0,1,1.784103787,159.987503,407.5928812
1201,9,57,32810.46,0,1,1,0,0,1.43538042,79.978861,367.3059091
1202,0,29,49106.35,0,0,0,0,0,13.3451101,92.455141,1571.397537
1203,3,32,23379.71,0,1,0,0,1,9.676963031,204.961033,1340.685724
1204,0,81,40661.06,0,1,0,0,1,9.028422616,95.019486,876.3492188
1205,3,22,11306.37,1,1,0,0,0,5.441479864,232.637807,1700.52331
1206,2,37,12851.22,0,0,0,1,0,3.550421402,169.937833,726.6441549
1207,4,83,23687.02,0,0,0,0,0,13.14070245,137.469817,1577.015173
1208,4,44,95197.4,0,2,0,0,1,19.9235245,172.462354,2113.850791
1209,0,85,29348.16,1,1,2,0,1,1.374911824,142.500692,747.9301328
1210,4,58,5028.44,0,0,0,0,0,3.106980528,192.440432,708.8254196
1211,0,80,85717.14,1,1,0,1,0,5.550110436,187.656013,894.4102553
1212,3,28,34407.99,1,0,0,1,1,9.38712707,277.651257,1712.794495
1213,3,31,5874.73,1,0,0,0,0,4.005780287,157.469817,554.7295152
1214,7,87,68836.53,0,0,0,0,1,12.40889924,154.961766,1889.347998
1215,3,36,35105.32,0,1,2,1,1,7.60247544,162.468917,1078.260358
1216,0,23,15002.6,0,1,0,1,0,10.08463748,182.467607,1310.382845
1217,2,70,51988.65,0,1,0,0,1,6.169035922,195.006206,909.9557807
1218,0,24,18692.53,1,0,0,0,1,12.09641389,149.988989,1461.101266
1219,3,49,20896.4,1,3,0,0,1,23.32691904,139.987503,2649.830017
1220,0,60,41058.3,0,2,0,0,0,8.886360176,172.456745,1340.373707
1221,0,85,22274.11,1,0,1,0,1,15.82334026,190.12704,2123.334993
1222,4,32,20436.28,1,0,0,0,1,6.862244054,255.155493,1476.644914
1223,0,46,28733.56,0,0,1,0,0,5.396647294,137.468388,765.7044853
1224,7,47,20095.5,0,2,0,0,0,18.42609229,147.442069,1890.385398
1225,1,34,109373.69,0,2,0,0,1,4.526667855,187.49737,1259.528321
1226,4,47,45642.1,0,0,0,1,0,6.832965812,184.949594,1468.00712
1227,2,21,13802.12,0,1,1,0,0,6.109999694,202.443347,1060.779533
1228,2,48,67035.46,0,0,4,0,1,3.852627275,162.500692,720.333405
1229,7,23,9237.79,1,0,1,0,0,12.74748675,159.979358,2008.680996
1230,0,41,98906.55,0,0,0,0,1,4.997365436,162.465269,1154.892024
1231,3,37,40529.84,1,1,0,0,0,15.32475177,182.443347,2207.637213
1232,3,58,49350.86,1,1,0,0,0,18.81607435,194.952509,2346.894471
1233,0,34,53196.73,0,1,0,0,0,7.629943705,149.962093,954.1807838
1234,2,77,11113.69,0,0,1,0,1,9.417609509,172.510442,976.910308
1235,4,49,31644.7,0,1,0,0,0,11.96148946,227.475448,1599.474597
1236,0,32,26312.33,0,0,0,0,0,15.48651522,159.934918,1660.386663
1237,1,64,78370.93,1,1,0,0,0,21.10862922,184.949594,2536.687205
1238,2,70,6088.74,1,2,0,0,1,8.825774698,217.483972,1283.000223
1239,1,56,6479.72,0,1,0,0,1,8.574105728,172.510442,945.8621325
1240,3,45,40710.63,1,1,0,0,1,15.56696462,167.484705,2247.823032
1241,3,88,73646.38,0,1,0,0,0,8.000279417,172.440432,1441.176168
1242,3,22,32974.25,0,1,0,0,1,15.16346403,139.986074,1765.167048
1243,1,78,3955.88,1,0,1,1,1,10.43448006,184.978458,1203.563432
1244,1,69,53513.98,1,0,0,0,0,8.550692097,232.637807,1692.566285
1245,0,51,42002.93,1,2,0,0,0,9.323157168,172.470522,1486.494353
1246,10,26,99800.11,0,2,0,0,0,10.36025557,182.45383,1550.154506
1247,0,22,18159.87,0,0,0,0,0,17.63783701,172.487091,1979.490592
1248,4,66,82924.09,1,0,0,0,0,2.694014031,157.483594,526.38731
1249,4,35,11824.7,0,2,1,0,0,2.937852035,167.456419,570.7344969
1250,1,39,73624.07,0,0,0,0,0,9.566169913,104.97808,1344.903546
1251,1,37,51606.19,1,0,1,1,1,2.163284177,152.479779,602.4065111
1252,1,72,36352.23,0,0,1,0,1,14.06970055,127.525,1339.377921
1253,2,64,33589.11,0,1,0,1,1,13.13159395,117.468591,1752.198908
1254,3,48,25866.44,0,0,1,0,0,11.55776139,179.947583,1273.142721
1255,8,51,6215.4,0,1,0,0,0,14.96367107,104.964303,1964.775503
1256,1,49,71631.82,1,2,2,1,1,2.439520256,245.128318,1341.450253
1257,8,86,81116.14,0,1,0,0,1,17.68782231,120.003499,1976.347042
1258,1,37,30090.22,1,2,0,1,1,8.255617012,225.145743,1917.60124
1259,0,55,3811.96,0,0,0,0,0,5.174032539,104.964303,820.9557127
1260,0,54,38513.67,1,2,0,0,1,8.16762508,142.499263,1148.911745
1261,0,63,35130.18,0,3,0,0,0,14.96689418,139.965008,1919.921479
1262,2,65,37445.32,1,1,0,0,0,7.537243981,214.966286,1036.324728
1263,2,41,67940.02,0,0,0,0,0,18.95221637,117.472036,1839.699549
1264,0,79,20078.44,1,1,1,1,1,5.011735021,190.159922,847.9561126
1265,1,26,27692.11,1,3,0,0,0,2.728247011,147.442069,488.2811705
1266,3,63,18895.42,1,2,0,0,0,7.138985437,127.488728,875.0932458
1267,0,73,22536.48,0,0,0,0,1,22.71649048,184.971516,2128.80443
1268,2,55,35730.59,1,1,0,1,0,13.28051861,214.952509,1541.165921
1269,2,43,79669.11,0,0,1,0,0,27.96096319,159.994242,2687.9401
1270,1,48,36901.24,1,1,0,0,0,4.61174735,194.976769,768.0341067
1271,2,72,27660.28,0,0,0,0,0,9.94963312,112.455141,882.5591385
1272,2,18,39092.7,0,1,1,0,1,15.71358455,115.002061,1679.045392
1273,4,33,43436.42,1,0,0,0,0,12.60420397,242.61428,1809.863378
1274,1,33,56327.41,0,0,0,0,0,17.92733138,152.47417,2295.960298
1275,0,76,16762.99,1,1,0,1,1,6.818705821,217.483972,955.0181592
1276,0,55,46854.5,0,0,0,0,0,15.97494301,159.979358,2035.008705
1277,3,48,34372.27,1,2,1,0,0,14.39399314,169.967067,1681.813552
1278,0,87,24378.22,1,1,0,0,1,9.983052758,215.159141,1774.760154
1279,1,74,31198.52,0,2,1,0,0,2.704950495,187.656013,711.7404846
1280,1,55,38162.85,1,2,2,0,0,20.83084927,207.609354,2221.139588
1281,3,65,36333.77,1,3,0,0,0,1.225588884,192.440432,547.9869964
1282,2,44,13288.6,0,0,1,0,0,10.44973947,152.457857,1768.55004
1283,3,19,25446.01,0,0,1,0,0,3.418302206,207.609354,926.9394553
1284,4,87,26129.83,0,3,0,1,1,4.837990763,162.468917,715.3186358
1285,0,85,76184.47,1,1,0,0,0,1.963127209,172.470522,771.9557231
1286,3,27,81803.03,1,0,0,0,0,10.34247598,129.948316,1671.469773
1287,1,55,54981.51,1,0,1,0,0,1.156719701,137.461553,358.4232611
1288,0,47,112031.33,0,1,0,1,0,17.3999197,175.133074,1935.461046
1289,1,73,69444.54,0,3,0,0,0,3.124488057,147.471303,520.8892347
1290,1,68,57844.94,1,2,0,0,1,6.958063425,197.470195,1356.12218
1291,3,50,36772.35,1,0,0,0,0,7.010189312,179.965581,914.8863272
1292,3,23,22853.63,1,1,0,0,0,2.447985699,147.473844,638.4642534
1293,1,36,39702.07,0,1,1,0,1,4.269258862,174.975543,919.2881691
1294,3,53,27546.33,0,1,0,1,0,8.343625652,162.446995,1515.532948
1295,2,62,27329.96,0,0,2,0,0,4.397705634,147.460067,476.4598684
1296,3,89,56631.76,0,0,0,0,0,11.08150154,182.45383,1140.151122
1297,3,74,135171.31,0,0,0,0,0,7.273510936,144.960655,677.1757219
1298,10,28,7619.18,1,2,0,0,1,12.01513041,142.452604,2138.553831
1299,3,19,65377.87,0,0,0,0,0,4.845060681,147.442069,746.2481195
1300,0,63,23514.45,1,4,0,1,0,11.19078648,104.964303,1370.012453
1301,0,26,121993.18,0,2,0,0,0,16.91776871,139.9678,1754.601627
1302,1,45,35556.27,1,0,0,1,0,21.16641251,182.460772,2115.906589
1303,1,29,42326.58,0,0,0,0,1,25.88644227,164.988941,2576.783187
1304,0,87,4523.8,0,1,0,0,0,15.59096202,127.473844,1826.678884
1305,0,27,7128.27,0,2,0,1,0,13.03099332,149.984492,1559.824693
1306,10,50,126457.41,0,1,3,0,0,8.034201127,79.978861,961.7341695
1307,4,41,29093.29,0,1,1,0,1,1.124656757,137.468591,409.5740796
1308,0,70,65477.76,0,2,1,1,1,3.551651444,164.978458,1048.538032
1309,1,74,18185.88,0,3,0,0,1,7.925553778,154.975543,1460.729298
1310,0,72,34217.69,0,1,0,0,1,3.685081574,160.00128,539.9859818
1311,0,71,56034.16,0,0,0,0,0,2.659423565,182.460772,483.4546178
1312,4,55,16526.81,1,2,0,0,0,1.355493769,117.485813,541.4070913
1313,10,89,80803.77,0,1,0,0,0,7.442451151,159.965008,1030.206721
1314,3,38,40392.47,1,1,0,0,1,11.03162791,172.455519,1442.347357
1315,0,21,43889.69,0,1,0,0,1,9.141192423,129.976324,1204.678983
1316,3,71,30101.28,0,0,2,0,0,4.633545041,139.99789,730.1829735
1317,2,49,26569.81,0,2,1,1,1,9.22316707,94.972827,1304.854276
1318,6,74,67521.69,0,1,0,0,0,24.0737635,169.937833,2410.11164
1319,3,34,62441.01,1,1,2,0,1,7.771315315,187.484705,1278.688937
1320,0,42,19165.73,0,0,1,0,1,5.7018635,172.462354,831.9771606
1321,3,26,33846.23,1,2,0,0,0,2.456217972,275.119794,995.4220744
1322,0,48,24892.78,0,0,1,0,0,2.849622074,194.976769,592.8646912
1323,0,42,77107.03,0,1,0,0,0,12.61694943,112.455141,1055.617042
1324,0,88,35108.41,1,0,1,0,1,2.967533379,139.979239,525.3069851
1325,2,41,32296.27,0,2,0,1,1,4.44463064,245.131966,1128.690355
1326,4,55,27019.83,0,3,0,0,0,10.92247392,162.446995,1668.779606
1327,2,20,12353.15,1,1,0,0,0,5.696461819,169.937833,958.2229045
1328,3,83,35982.39,0,1,0,0,0,5.173463744,139.981577,825.6469228
1329,0,42,42104.6,0,0,0,0,0,9.339307484,144.960655,941.291001
1330,8,43,55656.36,1,1,0,0,1,1.699850064,184.978458,900.3977089
1331,1,72,48881.55,1,3,0,0,1,3.955928538,197.483972,1260.12789
1332,5,45,32000.75,1,0,0,0,0,9.652842643,220.161527,1618.259683
1333,1,18,29822.31,1,1,0,0,0,16.53244292,147.442069,1727.882293
1334,4,30,72270.25,0,1,1,0,1,4.777862937,164.985293,1464.442974
1335,0,25,27669.39,1,1,0,1,0,22.57289049,147.456419,2588.843484
1336,0,58,42027.65,0,0,0,0,0,8.571860106,104.97808,1170.35317
1337,0,86,69014.19,1,0,0,0,0,7.195810535,220.114868,1409.882802
1338,1,88,63827.57,1,3,0,0,0,2.978504665,182.446995,486.1105716
1339,5,48,16502.68,0,0,0,0,1,2.661961707,160.00128,688.7644008
1340,7,86,45181.64,1,2,0,0,0,2.834098048,240.114868,901.5457844
1341,3,39,45244.57,1,4,0,0,1,8.637184433,255.155493,1568.344567
1342,1,55,27457.73,1,1,0,1,0,10.46190099,220.114868,1809.921626
1343,0,34,7326.3,0,4,1,0,0,4.861047755,142.471255,1192.174805
1344,0,69,60631.73,1,3,1,1,0,9.62893496,179.947583,953.8934493
1345,8,72,55708.35,0,1,0,1,1,4.248159714,140.004928,682.4871065
1346,2,66,36635.39,0,1,0,0,1,7.912612583,187.484705,1154.565474
1347,2,39,11435.62,1,0,0,0,0,3.135848347,127.488728,677.2734494
1348,0,56,3381.33,0,1,0,1,0,9.31669305,162.471255,1024.582571
1349,3,44,57644.66,1,3,1,0,0,6.485770796,137.483594,1291.915318
1350,2,18,41967.93,0,0,2,0,0,10.55505829,149.944668,1755.239032
1351,1,70,27990.52,0,1,1,0,0,19.43267321,172.47417,1884.50089
1352,1,46,29318.41,1,1,0,0,0,2.108441505,184.979684,1029.123182
1353,4,30,33315.46,0,1,0,0,1,16.08842518,199.990219,2489.519356
1354,1,76,42506.64,1,0,0,0,0,4.860645308,172.503404,742.7794122
1355,4,33,6878.84,0,1,0,0,1,18.88610542,82.496547,1797.14783
1356,1,74,11856.64,1,0,0,0,0,11.73492964,182.446995,1249.494056
1357,0,21,19017.34,1,1,0,0,0,9.841085026,197.628838,1495.341126
1358,2,71,62781.25,1,0,0,0,1,7.819783852,174.988208,1516.797047
1359,4,66,5601.94,1,0,1,1,0,29.70527547,164.967019,3293.015758
1360,0,66,41527.17,1,1,0,0,0,2.478012402,207.475448,1057.037731
1361,0,35,11098.51,1,2,0,0,0,4.089115347,255.119794,1467.90459
1362,4,25,50670.27,1,1,0,0,1,20.96092159,142.452604,2743.734408
1363,0,43,30118.57,0,0,0,1,0,4.55454522,117.487242,976.9718156
1364,4,72,12704.28,1,0,0,1,0,2.876901531,275.119794,956.9132284
1365,3,25,54567.1,1,1,0,0,0,5.682066541,172.47417,884.6278615
1366,9,43,54250.43,1,0,0,0,0,3.187512279,159.947583,1201.898094
1367,1,57,73645.85,0,0,0,0,0,7.93260821,157.483594,810.4941232
1368,0,23,41979.65,1,1,0,0,0,5.146834768,172.456745,1237.560637
1369,1,20,40057.18,0,0,0,0,0,21.63512984,179.947583,2211.379038
1370,1,35,115520.53,0,2,0,1,1,9.941798485,149.99153,1144.495358
1371,3,81,18913.5,0,1,1,0,0,15.26657624,204.979684,1558.309095
1372,2,57,56342.23,0,2,0,0,1,2.62860278,104.992311,501.0626363
1373,1,32,57826.31,0,0,0,1,0,2.045299662,137.439154,495.8370195
1374,4,60,90889.4,0,1,0,0,0,23.05042619,242.657291,2730.054658
1375,4,64,36220.07,1,1,2,0,1,7.677039536,235.159141,1370.86345
1376,0,48,47229.76,0,1,1,1,1,5.427546075,117.468591,1111.834697
1377,4,40,22390.15,1,2,1,0,1,14.05740045,190.159922,1887.197833
1378,1,67,65392.96,1,0,3,1,1,5.791194183,159.987503,596.625449
1379,4,64,71721.17,0,3,1,0,0,14.23594392,169.944668,1507.046722
1380,0,21,45734.73,1,0,0,0,0,3.883156675,200.118516,1330.988714
1381,3,82,33168.88,0,1,0,0,0,31.10956637,129.948316,3192.755309
1382,2,72,22070.09,0,2,0,0,1,4.891651665,130.024412,644.4955303
1383,5,23,42479.0,0,1,0,0,0,5.812856338,159.964152,1076.076012
1384,3,37,31781.03,0,0,0,0,0,1.67735795,159.951231,432.0011277
1385,3,24,47256.46,1,0,1,0,0,10.55675189,192.470522,1437.241364
1386,3,40,122844.86,0,2,2,0,0,10.08691319,124.964303,951.5458256
1387,2,32,81622.91,0,0,1,0,0,12.48678964,200.165175,1733.107782
1388,3,59,52687.01,1,2,0,0,1,9.553290527,245.145743,1599.874839
1389,1,44,21817.19,0,2,0,0,0,6.307898491,159.951231,726.8978219
1390,1,60,38135.76,0,1,0,0,0,7.195646567,134.980139,831.4033785
1391,4,56,28438.52,1,1,1,0,0,15.15825465,175.133074,1798.360928
1392,3,23,22561.45,1,1,2,0,0,22.56250894,220.114868,3014.958938
1393,0,24,13935.17,0,1,0,0,1,2.619468979,162.468917,534.6671843
1394,0,85,15433.62,0,2,0,0,0,7.321650003,112.484375,552.7011071
1395,2,55,57281.66,1,2,1,0,0,3.469955007,242.628057,961.4921994
1396,4,52,48038.44,1,3,0,0,0,17.88183906,114.965789,1737.043258
1397,10,42,92748.49,0,1,0,0,0,12.33304231,124.97808,1425.346946
1398,4,49,27950.05,0,1,0,0,0,17.12047934,139.934918,2275.16632
1399,0,84,43525.94,1,2,2,0,1,4.32321356,184.985293,627.3962656
1400,3,45,55370.33,0,0,0,0,1,7.59915732,182.483267,972.4555268
1401,3,24,31003.45,1,1,0,1,0,12.71183755,255.133571,2383.673575
1402,2,32,55523.0,1,3,0,1,0,3.868738215,169.937833,686.8335296
1403,8,18,15782.0,0,0,0,0,1,6.642819537,129.959755,1539.452153
1404,0,73,47596.81,0,1,0,0,0,3.871799525,252.62403,770.971694
1405,3,87,11565.2,1,1,0,0,1,2.288223389,245.174977,937.6860638
1406,4,62,24216.4,0,1,0,0,1,9.331730104,132.466002,1579.887065
1407,1,82,10429.51,1,1,1,0,1,17.01228541,222.632554,2294.265591
1408,3,71,34905.9,0,0,0,0,1,4.556801333,165.018175,871.9497737
1409,1,71,97462.46,0,0,0,0,0,1.522691557,127.442069,737.7421962
1410,0,55,39746.81,1,2,0,1,1,2.988653862,152.495236,571.3635369
1411,2,61,41817.73,0,2,0,0,0,9.821119931,139.965008,1566.414462
1412,3,41,17888.07,1,1,0,0,0,2.495010749,129.948316,935.5106086
1413,4,54,30398.93,0,1,0,0,1,4.452382314,144.988941,1244.404963
1414,0,53,8657.1,1,1,1,0,0,3.847102787,149.992756,875.8840004
1415,3,49,46183.9,0,0,2,0,0,3.688657724,159.951231,557.4590468
1416,2,69,9106.57,1,2,0,0,0,21.13118502,184.979684,2543.181756
1417,1,59,50103.36,0,1,0,0,1,23.44153546,127.481989,1997.134556
1418,1,18,1193.19,1,0,0,1,1,4.594946825,132.466002,1196.617394
1419,2,36,57322.77,1,1,0,0,0,8.085917091,192.440432,1088.288955
1420,1,55,7682.28,0,2,0,0,0,6.086525665,139.99789,840.1259162
1421,1,22,13337.97,0,1,1,0,0,3.295993837,217.472533,839.4587853
1422,3,56,66945.1,0,1,0,0,0,2.354138635,139.934918,1011.509096
1423,1,89,38227.48,1,1,0,1,0,5.68109955,139.981577,738.9464573
1424,1,82,60150.88,0,0,1,0,1,16.96762986,149.977753,1567.544174
1425,7,35,49128.48,1,2,0,0,0,4.544027018,147.442069,874.5485738
1426,0,20,23702.37,1,0,0,0,0,10.3444125,149.937833,1690.990907
1427,1,39,25368.71,1,0,0,0,1,4.672608309,129.959755,1093.673208
1428,2,65,1593.76,0,1,0,0,0,11.44470291,137.483594,1598.603464
1429,3,28,24984.75,1,2,1,0,0,16.78883402,204.963371,1982.607316
1430,1,86,29315.24,1,3,0,0,1,10.27733324,270.160419,1998.877156
1431,5,27,13262.8,0,1,0,0,0,15.98515564,169.937833,1870.659833
1432,0,65,20617.44,1,0,2,1,0,3.19677148,262.610632,831.5573687
1433,5,61,44278.91,1,1,0,0,0,2.256763731,152.47417,1043.284658
1434,4,39,96112.52,1,2,0,0,1,1.915736733,119.989722,587.0970427
1435,0,55,23194.97,1,3,0,0,0,14.02688588,245.146969,2207.767111
1436,8,86,37302.74,0,0,1,0,0,20.96098587,214.966286,2252.093831
1437,0,35,23781.26,0,0,1,0,0,16.48377098,127.442069,1968.581014
1438,0,23,77548.98,1,0,0,0,0,7.989151046,137.461553,992.3896521
1439,0,75,63986.3,0,1,0,1,0,5.682395213,124.964303,383.5428131
1440,1,24,99754.87,1,1,0,0,0,10.99225739,129.994975,1297.575754
1441,0,34,49399.04,0,1,1,0,0,1.550200335,162.471255,507.3968121
1442,9,63,32285.99,0,2,0,0,0,19.73065009,172.47417,2095.858312
1443,4,50,29216.14,1,0,1,0,0,7.840871292,182.476229,1173.415489
1444,4,46,65864.17,0,2,0,1,1,7.349883172,127.511223,885.546457
1445,1,46,25126.23,0,0,0,0,1,5.414586898,187.513939,1009.567691
1446,0,24,39373.92,0,2,0,0,1,9.605264775,160.00128,1100.161591
1447,4,32,52197.12,1,1,0,0,0,4.843533662,182.490006,985.3722849
1448,1,57,47514.11,0,0,1,0,0,13.24581884,112.455141,1171.036365
1449,3,50,12599.71,1,0,0,0,0,3.330819942,137.439154,556.6697772
1450,0,49,44739.96,0,0,1,0,1,1.84918194,147.478341,297.5330656
1451,2,69,53103.72,0,1,1,0,0,9.07813252,124.993537,814.974232
1452,3,77,75066.56,0,0,0,0,1,6.585140105,120.003499,942.2015895
1453,9,30,106608.35,0,0,0,0,0,10.46452162,147.473844,1374.793483
1454,3,26,61773.61,0,1,0,0,0,10.11687657,139.934918,1698.876321
1455,3,30,53853.79,1,0,1,1,0,2.181372893,242.628057,1015.71304
1456,1,78,27235.84,1,1,0,1,0,14.26615817,127.473844,1696.133718
1457,1,73,11644.24,1,3,0,1,1,19.08438023,162.498151,1825.848805
1458,0,39,33945.2,0,0,0,0,0,6.203299256,134.950905,633.9224183
1459,0,39,13724.61,0,1,0,0,1,3.354127023,127.481989,468.2897271
1460,0,72,26759.06,0,1,0,0,1,9.38354759,142.452604,1470.820856
1461,8,37,17255.25,0,0,0,0,0,3.724597242,159.979358,1336.534659
1462,0,34,71603.66,0,0,1,0,1,8.831489129,152.502178,1185.69317
1463,4,27,34035.83,0,2,0,0,0,3.507044017,129.948316,1142.173902
1464,0,24,14048.99,1,1,0,1,0,6.390769574,207.609354,1061.749813
1465,1,43,8721.22,0,4,0,0,1,2.180613468,184.985293,656.1054778
1466,0,58,97057.93,0,0,1,0,0,4.002381804,114.983787,391.7847619
1467,1,75,19696.86,1,1,0,0,1,2.698284625,222.649979,783.1189106
1468,9,33,64397.56,0,1,0,0,1,12.13508874,142.515576,1729.34277
1469,0,57,19254.52,1,0,0,0,1,2.934758008,152.466002,535.493169
1470,8,78,38294.87,1,1,1,0,0,1.262037303,227.475448,668.5567922
1471,7,74,46946.24,0,0,0,0,1,17.5841798,154.961766,2356.021599
1472,3,51,90956.64,0,0,0,0,0,13.23888382,162.500489,1526.656486
1473,3,32,26473.71,1,0,0,0,0,10.44223446,192.48852,1257.976073
1474,0,84,21808.87,1,1,0,0,0,2.38395716,222.628057,1176.40624
1475,4,60,89037.69,1,1,0,0,1,10.404813,222.649979,1556.108789
1476,0,20,108847.93,0,1,1,0,1,16.37167434,190.173699,2053.027319
1477,0,38,13867.89,0,0,3,0,0,1.350108155,127.506726,411.2961627
1478,4,71,22183.52,1,2,1,0,0,12.42216588,149.984492,1488.81735
1479,2,56,42197.88,1,1,0,0,0,3.797689495,200.132293,1304.571599
1480,1,35,14953.78,1,0,0,1,0,3.784962992,200.132293,1341.595521
1481,0,33,8888.06,1,1,0,0,1,7.154371452,217.483972,1123.503268
1482,0,88,21816.78,1,0,0,0,0,20.13119126,129.962093,2214.953933
1483,3,75,12622.46,0,1,0,0,0,7.822562679,92.5018,732.0802458
1484,0,34,49393.59,0,1,0,1,0,3.160392389,164.967019,1099.763014
1485,0,89,21812.08,0,1,1,1,0,14.38025496,182.45383,1365.14372
1486,1,76,70607.91,0,3,0,0,0,7.517405581,230.105118,1108.349605
1487,1,69,55322.08,0,1,0,0,0,11.44196811,124.97808,986.7489919
1488,1,88,16307.08,1,1,1,0,0,7.413563684,182.443347,1248.345698
1489,3,64,48413.98,0,0,0,0,0,11.32483244,149.937833,1637.132389
1490,3,65,62616.43,1,1,0,0,0,4.279464865,137.468388,704.224884
1491,3,51,149502.87,1,0,0,0,0,3.468872554,162.460772,1203.486183
1492,1,69,30040.32,0,0,1,0,0,12.47525704,139.983006,1665.50808
1493,4,81,24859.24,0,0,0,0,0,2.744401393,104.962874,484.8207127
1494,1,79,69154.47,0,2,0,0,1,7.608938235,167.484705,1422.716519
1495,4,64,77152.84,0,2,1,0,0,14.60426293,144.960655,1341.412763
